SYNC_ID,TIMESTAMP,MAC,CSI_LEN,CSI_VALUES
3443,34.5320,ac:15:18:d5:52:64,128,44 -64 2 0 10 20 11 20 13 18 11 18 10 19 10 18 10 18 12 18 12 17 13 17 12 16 13 17 12 17 11 18 11 19 11 19 10 17 7 18 8 17 6 18 6 17 6 16 6 16 5 15 4 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 15 6 15 7 18 7 17 6 17 5 17 5 18 5 18 5 20 7 18 7 20 8 19 7 19 8 19 6 18 7 20 8 20 8 17 7 18 7 19 7 19 9 19 10 16 11 18 12 20 11 19
3445,34.5516,ac:15:18:d5:52:64,128,44 -64 2 0 17 14 19 15 18 11 18 12 18 12 18 11 18 10 18 11 17 10 18 11 17 10 18 10 19 11 17 12 18 14 17 12 16 12 15 12 15 11 13 11 13 12 12 11 11 12 10 12 10 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12 12 13 12 13 13 14 12 13 12 14 13 15 12 14 12 15 13 13 13 17 14 15 13 16 13 16 13 15 13 17 15 16 13 12 14 14 15 14 15 12 16 13 15 10 16 14 18 13 17 14
3447,34.5720,ac:15:18:d5:52:64,128,44 -64 2 0 3 11 2 10 4 11 3 10 2 10 3 10 2 10 4 10 3 10 3 10 3 9 3 9 3 9 3 10 3 10 3 11 2 9 1 10 2 9 1 9 1 8 0 9 0 9 0 8 -1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 0 8 0 9 0 9 0 9 0 8 0 10 -1 8 0 10 0 9 -1 10 0 10 -1 10 0 10 0 9 0 11 0 10 1 9 1 9 1 10 1 9 2 10 2 9 1 10 2 11 1 10
3450,34.5941,ac:15:18:d5:52:64,128,44 -64 2 0 -8 11 -7 10 -7 11 -6 10 -7 10 -6 10 -6 10 -6 11 -5 10 -6 11 -5 10 -5 10 -5 10 -6 11 -6 10 -6 11 -6 9 -7 9 -6 8 -7 8 -6 8 -6 8 -6 7 -6 7 -7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 7 -7 6 -8 7 -8 7 -8 6 -8 6 -8 7 -8 6 -9 7 -8 7 -9 8 -9 8 -9 7 -9 8 -8 7 -10 8 -9 8 -7 8 -7 7 -8 8 -7 8 -7 9 -6 9 -7 9 -7 10 -7 9
3452,34.6139,ac:15:18:d5:52:64,128,44 -64 2 0 8 -8 8 -7 8 -9 7 -8 8 -7 7 -9 7 -7 7 -9 7 -8 8 -8 7 -8 7 -8 7 -7 7 -8 7 -8 8 -8 8 -8 7 -7 7 -7 7 -6 6 -6 7 -5 7 -5 7 -4 7 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -5 7 -4 8 -5 8 -5 8 -5 7 -4 8 -5 8 -4 8 -5 8 -4 10 -4 10 -4 9 -4 9 -5 8 -4 9 -5 9 -6 8 -6 8 -5 8 -6 8 -6 8 -7 7 -6 9 -6 9 -7 9 -6
3453,34.6319,ac:15:18:d5:52:64,128,44 -64 2 0 11 -4 10 -4 10 -4 10 -4 10 -4 10 -4 9 -4 10 -5 9 -4 10 -4 9 -4 9 -4 9 -4 10 -5 10 -4 10 -4 10 -4 9 -3 9 -4 8 -2 9 -3 8 -2 8 -1 8 -1 8 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -1 8 -1 9 -1 9 -1 9 -1 9 -1 9 -1 8 0 10 -1 9 -1 10 0 10 0 10 0 10 -1 9 -1 11 -1 10 -1 9 -2 9 -2 10 -2 9 -2 10 -3 9 -3 10 -2 11 -3 11 -2
3455,34.6519,ac:15:18:d5:52:64,128,44 -64 2 0 -23 -9 -23 -9 -23 -6 -20 -7 -21 -9 -21 -8 -20 -7 -22 -7 -21 -6 -22 -6 -21 -5 -22 -5 -22 -6 -21 -7 -22 -9 -21 -8 -21 -7 -19 -9 -18 -9 -17 -10 -16 -9 -16 -8 -16 -9 -14 -8 -14 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -8 -16 -9 -17 -10 -18 -11 -16 -10 -16 -11 -17 -12 -15 -12 -16 -13 -17 -11 -18 -13 -19 -12 -18 -12 -19 -12 -17 -11 -19 -13 -19 -12 -18 -9 -18 -11 -18 -11 -18 -10 -19 -10 -18 -8 -20 -9 -22 -8 -21 -9
3457,34.6720,ac:15:18:d5:52:64,128,44 -64 2 0 19 11 19 11 21 10 18 9 19 11 19 9 19 9 20 9 19 9 20 9 18 8 19 8 18 8 20 9 20 10 19 10 18 9 17 10 16 9 15 10 15 9 14 9 14 10 12 10 11 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 10 12 11 13 13 14 13 13 12 12 13 14 14 12 13 13 14 13 13 14 16 15 15 14 16 15 14 13 13 16 15 16 14 15 11 15 12 15 13 15 12 17 11 16 10 17 12 19 12 18 13
3459,34.6916,ac:15:18:d5:52:64,128,44 -64 2 0 1 -12 1 -12 0 -12 0 -11 1 -11 0 -11 0 -11 0 -12 0 -11 0 -12 -1 -11 -1 -11 0 -11 0 -12 1 -12 0 -11 1 -11 1 -10 1 -10 2 -9 1 -10 2 -9 2 -9 2 -8 2 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -9 2 -9 2 -10 3 -10 3 -9 3 -9 3 -10 3 -9 4 -10 3 -10 3 -10 3 -11 4 -10 3 -10 3 -10 3 -11 3 -11 2 -10 2 -10 2 -10 2 -10 1 -11 1 -10 2 -11 1 -12 2 -11
3461,34.7124,ac:15:18:d5:52:64,128,44 -64 2 0 -8 -23 -8 -23 -9 -22 -9 -21 -8 -21 -10 -21 -8 -20 -11 -20 -9 -20 -10 -21 -9 -19 -9 -19 -9 -20 -10 -21 -9 -21 -9 -22 -8 -20 -7 -20 -7 -18 -5 -18 -7 -18 -5 -17 -4 -18 -3 -17 -2 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -18 -1 -18 -2 -20 -2 -20 -1 -19 -1 -19 -1 -21 0 -19 -2 -21 -1 -20 1 -23 -1 -22 0 -22 0 -22 -1 -20 -2 -23 -3 -22 -4 -20 -4 -20 -4 -21 -5 -20 -6 -21 -5 -19 -3 -22 -6 -22 -5 -21
3463,34.7353,ac:15:18:d5:52:64,128,44 -64 2 0 10 22 11 24 12 19 11 21 11 20 12 20 11 19 13 19 11 18 12 19 12 18 13 19 13 20 12 19 12 22 11 19 11 19 9 19 9 17 8 18 8 18 6 16 6 18 5 17 4 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 17 4 19 4 18 4 21 4 18 4 20 4 20 3 19 4 21 4 19 3 22 4 22 3 22 4 22 4 21 4 22 6 23 6 18 6 21 6 21 7 20 9 21 8 18 8 21 10 22 9 22
3465,34.7515,ac:15:18:d5:52:64,128,44 -64 2 0 -6 11 -6 12 -4 11 -5 11 -5 11 -5 11 -5 11 -5 11 -4 10 -4 11 -4 10 -4 11 -5 12 -4 10 -6 12 -5 10 -5 11 -6 10 -5 9 -6 8 -5 8 -5 7 -6 8 -6 7 -6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 7 -6 8 -6 7 -7 8 -6 7 -7 8 -7 8 -7 7 -8 8 -6 8 -8 8 -7 9 -8 9 -8 9 -7 9 -8 9 -8 10 -5 8 -7 9 -7 9 -6 9 -6 10 -5 9 -6 10 -6 11 -6 10
3467,34.7718,ac:15:18:d5:52:64,128,44 -64 2 0 -22 -11 -22 -11 -23 -8 -20 -8 -21 -10 -21 -9 -19 -8 -21 -8 -21 -8 -22 -8 -20 -7 -21 -8 -20 -8 -21 -9 -20 -10 -21 -10 -19 -9 -18 -11 -18 -10 -15 -11 -16 -11 -15 -10 -14 -11 -14 -10 -12 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -10 -15 -10 -16 -11 -16 -11 -16 -11 -15 -12 -16 -13 -15 -12 -16 -13 -16 -12 -17 -15 -19 -14 -17 -14 -17 -13 -16 -12 -19 -14 -18 -12 -18 -11 -17 -12 -17 -12 -17 -11 -19 -11 -19 -9 -19 -11 -21 -11 -20 -11
3469,34.7922,ac:15:18:d5:52:64,128,44 -64 2 0 -14 -2 -13 -2 -14 -1 -12 -1 -12 -2 -12 -1 -12 -1 -13 0 -12 -1 -13 -1 -12 -1 -12 -1 -12 -1 -13 -1 -13 -1 -13 -2 -12 -2 -11 -2 -11 -2 -11 -3 -11 -2 -10 -3 -10 -4 -9 -4 -9 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -4 -10 -4 -10 -5 -10 -5 -10 -4 -10 -5 -11 -5 -9 -5 -11 -5 -10 -5 -11 -6 -11 -6 -10 -6 -11 -6 -10 -5 -12 -5 -11 -4 -11 -3 -11 -4 -11 -4 -11 -3 -12 -3 -11 -2 -12 -4 -13 -3 -12 -4
3472,34.8140,ac:15:18:d5:52:64,128,44 -64 2 0 10 5 10 5 10 4 9 4 9 5 10 4 9 4 10 4 9 3 10 3 9 3 9 3 9 4 10 4 9 5 9 5 9 4 8 5 8 5 7 5 7 5 6 4 7 5 6 4 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 4 7 5 7 5 7 5 7 5 7 5 7 6 6 6 7 6 7 5 8 6 8 6 8 6 8 6 7 6 8 7 8 6 7 4 8 5 8 6 8 5 8 5 8 4 9 5 10 5 9 5
3473,34.8322,ac:15:18:d5:52:64,128,44 -64 2 0 -9 -9 -9 -9 -9 -8 -8 -8 -8 -9 -8 -8 -8 -8 -9 -8 -8 -8 -9 -8 -8 -7 -9 -7 -9 -8 -8 -8 -8 -9 -8 -9 -7 -8 -6 -8 -6 -8 -6 -8 -6 -8 -6 -8 -5 -8 -4 -7 -4 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -7 -6 -8 -6 -8 -6 -8 -5 -8 -6 -8 -6 -9 -5 -8 -6 -9 -6 -8 -6 -10 -6 -10 -6 -9 -6 -9 -5 -9 -6 -10 -6 -10 -6 -8 -6 -9 -6 -9 -6 -8 -7 -9 -7 -7 -7 -9 -8 -9 -7 -9
3475,34.8519,ac:15:18:d5:52:64,128,44 -64 2 0 -4 10 -4 10 -3 11 -3 10 -4 10 -3 10 -3 10 -2 10 -3 10 -3 10 -3 10 -3 10 -3 10 -3 10 -3 10 -4 10 -4 10 -4 9 -3 9 -4 8 -4 8 -4 7 -5 7 -5 6 -5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 7 -5 7 -5 7 -6 7 -6 7 -6 7 -6 8 -6 7 -6 8 -6 7 -7 8 -7 8 -7 8 -7 8 -6 8 -7 9 -6 9 -5 8 -5 8 -5 9 -5 8 -4 9 -4 9 -5 9 -5 10 -5 9
3478,34.8740,ac:15:18:d5:52:64,128,44 -64 2 0 -24 7 -23 8 -22 9 -20 8 -20 8 -21 8 -20 7 -20 9 -20 8 -21 9 -19 8 -20 9 -20 8 -20 8 -21 7 -21 8 -20 7 -20 5 -19 5 -18 4 -17 5 -17 3 -18 2 -16 2 -17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 3 -18 2 -19 2 -20 2 -19 2 -18 2 -20 1 -18 0 -21 1 -19 2 -23 1 -22 2 -22 0 -21 2 -20 2 -23 3 -21 4 -20 4 -19 3 -20 4 -20 4 -21 5 -19 5 -22 4 -22 6 -22 5
3480,34.8942,ac:15:18:d5:52:64,128,44 -64 2 0 -12 2 -12 3 -11 3 -11 3 -11 2 -11 3 -10 3 -11 4 -10 3 -11 4 -10 3 -11 4 -10 3 -11 3 -11 3 -11 3 -11 3 -11 2 -9 2 -10 2 -9 1 -9 1 -9 1 -9 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 0 -9 0 -10 -1 -10 0 -10 -1 -10 -1 -10 0 -10 -1 -10 -1 -10 -1 -11 -1 -11 0 -11 -1 -11 -1 -10 -1 -11 -1 -11 0 -10 0 -10 0 -11 1 -10 0 -11 1 -10 2 -11 1 -12 2 -11 1
3481,34.9130,ac:15:18:d5:52:64,128,44 -64 2 0 22 0 24 0 22 -3 21 -2 21 -2 21 -3 20 -3 22 -4 19 -3 22 -3 20 -4 20 -4 22 -4 21 -3 23 -3 20 -2 21 -3 20 -2 18 -2 18 -1 17 -1 16 0 17 1 16 1 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 3 17 4 17 4 19 5 17 4 18 5 19 5 17 5 19 6 17 4 20 6 21 5 19 6 20 5 19 4 20 6 21 4 18 2 20 3 19 2 19 2 21 1 18 0 21 2 22 1 22 1
3484,34.9366,ac:15:18:d5:52:64,128,44 -64 2 0 -24 -5 -24 -5 -23 -2 -22 -3 -23 -3 -22 -3 -21 -3 -23 -1 -22 -2 -23 -2 -21 -2 -22 -2 -21 -2 -23 -3 -23 -3 -23 -4 -22 -3 -20 -5 -20 -4 -18 -5 -18 -5 -17 -5 -17 -6 -16 -6 -15 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -6 -17 -7 -18 -7 -19 -8 -18 -8 -18 -8 -19 -8 -17 -9 -19 -9 -18 -8 -20 -11 -20 -10 -19 -10 -20 -9 -18 -9 -21 -10 -21 -8 -19 -6 -19 -7 -20 -7 -20 -6 -21 -6 -20 -4 -22 -6 -23 -5 -22 -6
3485,34.9530,ac:15:18:d5:52:64,128,44 -64 2 0 19 12 20 12 20 9 19 9 19 10 19 9 18 8 20 8 18 8 20 8 19 8 19 8 19 8 19 10 19 10 19 10 18 9 17 10 17 9 15 10 15 10 14 9 13 11 12 10 12 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 11 13 12 13 13 14 13 12 12 13 13 13 14 12 13 14 14 13 13 14 16 15 15 14 15 14 15 14 13 15 15 16 14 14 11 15 13 15 13 15 11 17 11 16 9 17 12 19 12 19 12
3487,34.9739,ac:15:18:d5:52:64,128,44 -64 2 0 21 2 24 3 21 0 22 1 21 1 21 0 20 1 21 -1 19 1 22 0 20 0 21 0 22 0 20 1 23 2 21 2 22 1 19 3 18 2 17 3 17 3 15 3 16 5 15 5 15 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 3 17 4 16 4 19 5 16 4 18 6 19 6 17 5 19 6 17 5 19 8 20 6 19 8 19 6 20 6 20 7 21 6 17 3 19 5 19 4 19 4 21 3 17 2 21 3 22 3 22 3
3490,34.9942,ac:15:18:d5:52:64,128,44 -64 2 0 -23 7 -22 6 -22 9 -20 7 -21 8 -21 9 -20 8 -20 10 -20 9 -21 8 -19 8 -20 9 -20 9 -21 9 -20 8 -22 8 -20 7 -20 6 -18 7 -18 5 -17 6 -18 4 -18 3 -16 2 -16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 1 -18 1 -20 0 -20 1 -19 0 -19 -1 -21 1 -19 -1 -20 0 -20 0 -23 -1 -22 0 -22 -2 -21 0 -20 0 -23 0 -21 2 -20 3 -20 2 -21 3 -20 4 -21 5 -20 5 -22 3 -22 6 -22 4
3491,35.0118,ac:15:18:d5:52:64,128,44 -64 2 0 -1 -12 -1 -12 -1 -12 -1 -12 -1 -11 -2 -12 -1 -11 -2 -12 -1 -11 -2 -12 -2 -11 -2 -11 -2 -11 -1 -11 -1 -12 -1 -11 0 -11 0 -11 0 -10 0 -10 0 -10 1 -9 1 -9 1 -9 2 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -9 1 -9 1 -10 1 -10 1 -9 1 -9 1 -10 2 -9 2 -10 1 -10 2 -11 2 -11 2 -11 2 -11 2 -10 2 -11 1 -11 0 -10 1 -11 1 -11 1 -10 0 -11 -1 -10 1 -11 0 -12 1 -12
3494,35.0349,ac:15:18:d5:52:64,128,44 -64 2 0 11 -2 11 -2 11 -3 10 -3 11 -2 10 -3 10 -3 10 -3 10 -3 10 -3 9 -3 10 -3 10 -3 10 -2 11 -2 10 -2 10 -2 10 -1 9 -2 9 -1 9 -1 8 -1 8 0 8 0 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -1 8 0 9 0 9 0 8 0 9 1 9 1 8 0 9 1 9 0 10 1 10 0 10 1 10 0 9 0 10 1 10 0 9 -1 10 0 10 0 9 -1 10 -1 9 -2 10 -1 11 -2 11 -1
3495,35.0519,ac:15:18:d5:52:64,128,44 -64 2 0 2 -12 2 -12 1 -12 1 -11 1 -11 0 -12 1 -11 0 -11 0 -11 1 -12 0 -11 0 -11 0 -11 0 -11 1 -12 1 -11 1 -11 1 -10 1 -10 2 -10 1 -10 1 -9 2 -9 2 -8 2 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -8 3 -8 4 -9 4 -9 4 -9 4 -8 4 -9 4 -8 4 -9 4 -9 5 -10 5 -10 5 -9 5 -10 4 -9 4 -10 4 -10 3 -10 3 -10 3 -10 3 -10 2 -11 2 -10 3 -11 2 -11 3 -11
3498,35.0743,ac:15:18:d5:52:64,128,44 -64 2 0 9 21 9 20 12 21 10 19 9 20 11 19 10 18 11 18 10 18 10 19 10 17 10 17 9 17 11 20 10 19 10 20 9 18 7 18 8 17 5 17 7 16 4 17 4 17 3 16 2 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 17 4 16 4 18 4 18 4 18 3 18 4 20 3 17 4 19 3 19 2 22 3 21 2 21 3 20 3 18 5 22 4 20 5 18 4 18 6 20 5 18 8 19 7 17 6 20 8 21 7 20
3499,35.0923,ac:15:18:d5:52:64,128,44 -64 2 0 -9 9 -9 9 -8 10 -8 9 -9 9 -8 9 -8 9 -8 10 -7 9 -8 9 -7 9 -7 9 -7 9 -8 9 -8 9 -8 9 -8 9 -9 8 -8 7 -8 6 -8 7 -7 6 -8 6 -8 5 -8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 6 -8 5 -9 6 -9 6 -9 5 -9 6 -10 6 -9 5 -10 6 -9 5 -11 6 -10 6 -10 6 -10 6 -9 6 -10 6 -10 7 -9 6 -9 7 -9 7 -9 7 -9 8 -8 8 -9 8 -9 9 -9 8
3501,35.1147,ac:15:18:d5:52:64,128,44 -64 2 0 -7 12 -6 11 -6 12 -5 10 -5 10 -4 11 -5 10 -4 11 -5 11 -5 11 -5 10 -5 10 -5 10 -5 11 -5 10 -6 11 -6 10 -6 9 -5 9 -6 8 -5 8 -6 8 -7 7 -6 7 -6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 7 -6 7 -7 7 -7 7 -7 8 -7 7 -8 8 -7 7 -8 8 -8 8 -9 8 -9 8 -9 7 -9 8 -7 7 -9 9 -7 9 -7 8 -7 8 -7 9 -6 9 -6 10 -6 9 -7 9 -7 10 -7 9
3504,35.1379,ac:15:18:d5:52:64,128,44 -64 2 0 -11 5 -11 4 -10 5 -10 5 -10 4 -10 5 -10 4 -10 5 -10 5 -10 5 -9 5 -10 5 -10 5 -10 5 -10 5 -11 5 -10 4 -10 3 -9 3 -9 3 -9 2 -9 2 -9 2 -8 2 -9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 2 -9 2 -10 2 -10 2 -9 2 -9 1 -10 1 -9 1 -10 1 -10 2 -11 1 -11 2 -11 1 -11 2 -10 2 -11 2 -11 2 -10 3 -10 2 -10 3 -10 3 -10 3 -9 3 -10 4 -11 5 -11 3
3505,35.1523,ac:15:18:d5:52:64,128,44 -64 2 0 23 2 23 2 23 -1 21 0 21 0 21 -1 21 -2 22 -2 20 -2 22 -2 20 -3 21 -3 21 -2 22 -1 22 0 22 0 21 0 20 1 18 0 18 2 17 1 17 2 16 2 15 2 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 4 17 4 18 5 19 5 17 5 17 6 18 6 17 6 19 6 18 4 20 6 21 5 20 6 19 5 19 5 21 7 20 5 19 3 19 4 20 4 19 3 20 3 19 0 21 2 22 1 22 2
3507,35.1719,ac:15:18:d5:52:64,128,44 -64 2 0 -12 2 -12 2 -11 3 -11 3 -11 2 -11 3 -10 3 -10 4 -10 3 -11 3 -10 3 -11 4 -11 3 -11 3 -11 3 -11 3 -11 2 -10 2 -10 2 -9 1 -10 1 -9 1 -9 0 -9 0 -9 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 1 -9 0 -10 0 -10 0 -10 0 -10 0 -10 0 -9 -1 -11 0 -10 0 -11 -1 -11 0 -11 -1 -11 0 -10 0 -12 0 -11 1 -10 1 -10 0 -11 1 -10 1 -11 2 -10 2 -11 1 -12 2 -11 1
3509,35.1917,ac:15:18:d5:52:64,128,44 -64 2 0 -12 1 -13 0 -12 1 -11 1 -11 1 -11 2 -10 1 -11 2 -11 1 -12 1 -11 2 -11 2 -11 2 -11 1 -12 1 -11 1 -11 1 -11 0 -10 0 -10 0 -10 0 -9 -1 -10 -1 -9 -1 -9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -1 -9 -2 -9 -2 -11 -2 -9 -2 -10 -2 -10 -2 -9 -2 -10 -2 -9 -2 -11 -2 -11 -2 -11 -3 -11 -2 -10 -2 -12 -2 -11 -2 -10 -1 -11 -1 -11 -1 -11 -1 -11 0 -10 0 -11 0 -12 1 -12 0
3511,35.2117,ac:15:18:d5:52:64,128,44 -64 2 0 7 21 7 22 9 20 8 19 8 20 9 19 9 18 9 19 8 18 8 20 8 18 9 19 9 18 8 20 8 21 7 21 7 19 5 19 7 17 5 18 5 17 4 16 2 17 2 16 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 17 3 17 2 18 2 19 1 18 2 18 2 19 2 18 2 20 3 17 1 21 2 21 1 21 2 21 2 18 2 22 2 21 3 18 4 19 4 19 5 19 6 19 7 18 5 21 6 22 6 22
3513,35.2338,ac:15:18:d5:52:64,128,44 -64 2 0 2 -25 2 -24 -1 -23 0 -22 1 -22 0 -22 0 -22 -1 -22 -1 -22 -1 -23 -2 -21 -2 -22 -1 -21 0 -23 1 -23 1 -23 1 -21 3 -21 2 -19 3 -19 3 -19 3 -17 4 -18 4 -16 5 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -18 4 -17 4 -20 4 -20 4 -18 5 -19 5 -20 5 -18 6 -19 4 -19 6 -21 5 -22 6 -20 5 -21 5 -19 6 -22 5 -21 4 -20 4 -20 4 -20 3 -20 3 -21 1 -19 3 -21 1 -24 3 -22
3515,35.2518,ac:15:18:d5:52:64,128,44 -64 2 0 11 1 11 1 11 0 10 0 11 0 11 0 10 0 11 -1 10 0 11 0 10 -1 10 -1 10 0 10 0 11 0 10 1 10 0 10 1 9 1 9 1 8 1 8 1 8 2 7 2 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 2 8 2 8 2 9 2 8 2 9 3 9 3 8 3 9 3 8 3 10 4 10 3 9 4 9 3 9 3 10 4 10 3 9 2 9 2 9 2 9 2 10 1 9 1 10 2 11 1 11 1
3517,35.2725,ac:15:18:d5:52:64,128,44 -64 2 0 7 23 6 22 8 21 7 19 7 20 9 20 8 19 9 19 8 19 8 21 7 18 7 19 7 18 8 20 7 21 7 21 6 20 5 19 5 18 3 18 4 17 2 16 2 17 1 16 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 17 3 16 3 18 3 18 2 18 2 18 2 20 2 18 3 20 2 19 1 22 2 21 1 21 1 20 2 19 2 23 3 20 4 19 3 20 4 20 4 18 6 20 5 18 4 21 6 22 6 20
3519,35.2918,ac:15:18:d5:52:64,128,44 -64 2 0 15 16 17 16 17 14 16 14 16 15 16 14 15 14 17 13 16 13 17 14 16 12 16 12 16 13 16 14 16 15 16 14 15 14 13 14 13 13 11 14 12 13 10 12 10 14 9 13 8 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 13 9 14 10 15 10 16 9 15 9 16 9 17 9 16 10 17 9 15 10 19 10 18 9 18 10 18 10 17 11 18 11 17 12 15 11 16 11 16 12 15 13 16 13 13 14 16 15 16 15 16
3521,35.3117,ac:15:18:d5:52:64,128,44 -64 2 0 -11 -22 -10 -22 -12 -20 -11 -19 -10 -21 -11 -20 -10 -18 -12 -19 -11 -19 -12 -20 -11 -18 -12 -18 -11 -19 -10 -20 -10 -21 -10 -21 -9 -19 -8 -19 -8 -18 -7 -18 -6 -18 -6 -17 -5 -18 -5 -16 -3 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -18 -5 -17 -6 -19 -5 -19 -5 -19 -4 -19 -5 -20 -4 -19 -5 -20 -5 -19 -4 -22 -5 -22 -4 -22 -5 -21 -5 -20 -5 -22 -6 -21 -6 -19 -6 -20 -7 -20 -8 -20 -8 -20 -8 -18 -8 -21 -10 -21 -9 -21
3524,35.3341,ac:15:18:d5:52:64,128,44 -64 2 0 -2 -14 -2 -13 -2 -14 -2 -12 -2 -13 -3 -12 -2 -12 -3 -12 -2 -12 -2 -13 -3 -12 -3 -12 -2 -12 -3 -13 -2 -13 -2 -13 -2 -12 -1 -11 -1 -11 0 -11 -1 -11 0 -10 0 -10 0 -9 1 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 1 -10 1 -11 1 -11 1 -11 1 -10 1 -11 2 -10 2 -11 1 -11 2 -12 2 -12 3 -12 2 -12 2 -11 1 -13 1 -12 0 -11 0 -11 0 -12 0 -11 -1 -12 -1 -11 0 -12 -1 -13 0 -13
3525,35.3526,ac:15:18:d5:52:64,128,44 -64 2 0 22 -4 23 -4 22 -7 20 -6 21 -5 20 -7 19 -6 21 -8 20 -7 21 -7 19 -7 20 -7 20 -7 21 -6 22 -6 21 -5 20 -6 19 -4 18 -4 18 -3 17 -3 17 -2 17 -1 15 -1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -1 17 0 18 0 19 0 18 0 18 1 19 1 18 1 19 1 18 0 21 2 21 1 21 2 21 1 20 0 21 1 21 0 19 -2 20 -1 20 -1 19 -2 21 -3 18 -4 21 -3 22 -4 22 -3
